Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
ELEC,Finger Lakes Waterfall Resort Motel & Cabins,3835 State Route 414,Located next to Hector Falls Public Parking Area in restricted parking area marked for resort guests only.,Burdett,NY,14818,,607-546-7171,E,,Public - Call ahead,Primarily for guest use; call to make appointment,Cash D M V,,,,,1,,,Non-Networked,,GPS,42.418993,-76.867035,2021-06-07,63982,2022-04-28 20:01:31 UTC,P,,,2013-09-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,HOTEL,,,,,,,,,,,,,,,,,
ELEC,Rochester Institute of Technology - Lot T,1 Lomb Memorial Dr,Located across from the GIS building,Rochester,NY,14623,,585-475-2074,E,,Public,24 hours daily; parking pass required,,,,,,6,,,Non-Networked,,200-9,43.08779,-77.674413,2021-05-06,63988,2022-04-28 20:01:31 UTC,P,,,2013-10-01,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,
ELEC,Albany International Airport,737 Albany Shaker Rd,Located in the long-term parking lot and the garage on level P2 near the pedestrian bridge,Albany,NY,12205,,518-242-2299  866-816-7584,E,,Public,24 hours daily; pay parking lot,,,,,,16,,,EV Connect,http://evconnect.com/,200-8,42.739746,-73.808186,2021-06-07,64131,2021-12-06 18:36:15 UTC,P,,,2014-06-10,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,SOLAR,
ELEC,Dana Ford Lincoln,266 W Service Rd,,Staten Island,NY,10314,,718-983-8700,E,,Public - Call ahead,Dealership business hours; for customer use only,,,,,,1,,,Non-Networked,,GPS,40.587162,-74.194747,2021-06-07,64140,2022-04-28 20:01:31 UTC,P,,,2014-11-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Ramp Ford,4869 Nesconset Hwy,,Port Jefferson Station,NY,11776,,631-473-1550,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,40.91966,-73.051332,2021-06-07,64141,2022-02-10 19:42:29 UTC,P,,,2014-05-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Cliff's Elbow Too,1085 Franklinville Rd,Located at Main Rd and Aldrich Ln,Laurel,NY,11948,,631-298-3262,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,40.968038,-72.562787,2021-06-07,64705,2022-02-10 19:42:29 UTC,P,,,2014-08-01,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,
ELEC,Cliff's Elbow Room,1549 Main Rd,South Jamesport Ave,Jamesport,NY,11947,,631-722-3292,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,40.948819,-72.582795,2021-06-07,64706,2022-02-10 19:42:29 UTC,P,,,2012-05-01,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,
ELEC,Town of Cortlandt,1 Heady St,"Right off Oregon Rd, north of Bear Mountain State Parkway",Cortlandt,NY,10567,,914-734-1002  866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,200-9,41.310139,-73.905002,2021-06-07,65270,2021-12-06 18:36:15 UTC,SG,,,2014-11-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,,
ELEC,Tarrytown Metro - North Train Station,4173 Green St,East side of the tracks near Marina. Parking spaces are against the fence by the tracks,Tarrytown,NY,10591,,914-631-7873  866-816-7584,E,,Public,24 hours daily; pay lot,,,,,,3,,,EV Connect,http://evconnect.com/,GPS,41.076261187618826,-73.86568628783567,2020-04-08,65271,2021-03-11 23:22:17 UTC,SG,,,2014-11-01,,,,,J1772,US,,,,Public,,public,,,PAY_LOT,,,,,,,,,,,,,,,,,
ELEC,Chappaqua Metro - North Train Station,108 Allen Pl,Exit 32 off Saw Mill River Parkway,Chappaqua,NY,10514,,914-238-4772  866-816-7584,E,,Public,24 hours daily,,,,,,3,,,EV Connect,http://evconnect.com/,200-8,41.159228,-73.773508,2020-04-08,65273,2021-03-11 23:22:17 UTC,SG,,,2014-07-02,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,
ELEC,Hamilton Parking Garage,365 Hamilton Ave,Near entrance from EJ Conroy Dr,White Plains,NY,10601,,914-422-1310,E,,Public,24 hours daily; pay lot,,,,,,3,,,Non-Networked,,200-9,41.034121,-73.766241,2021-06-07,65274,2022-02-10 19:42:29 UTC,SG,,,2014-07-23,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,$1.50 per hour,,,,,,,,,,
ELEC,Longview Parking Garage,11 Longview Ave,"South of E Post Rd. Located at northeast corner of garage, ground level",White Plains,NY,10601,,914-422-1391  866-816-7584,E,,Public,24 hours daily; pay lot,,,,,,2,,,Non-Networked,,200-9,41.026867,-73.767674,2021-06-07,65275,2022-02-10 19:42:29 UTC,SG,,,2014-07-23,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,$1.50 per hour,,,,,,,,,,
ELEC,Lyons Place Municipal Parking Garage,4 Lyons Pl,"North of Maple Ave. Located on 1st level, just right of entrance",White Plains,NY,10601,,914-422-1392,E,,Public,24 hours daily; pay lot,,,,,,2,,,EV Connect,http://evconnect.com/,200-8,41.02894,-73.763727,2020-03-03,65276,2021-05-20 22:20:41 UTC,SG,,,2014-11-01,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,$1.50 per hour,,,,,,,,,,
ELEC,Skaneateles Village Hall,26 Fennell St,"At Village Hall building, next to the Post Office and Tops Market",Skaneateles,NY,13152,,315-685-3440  866-816-7584,E,,Public,24 hours daily,,,,,,3,,,EV Connect,http://evconnect.com/,200-9,42.948234,-76.431694,2020-05-06,65277,2021-03-11 23:22:17 UTC,SG,,,2014-07-05,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,,
ELEC,Lexington-Grove East Garage,100 Main St,Turn right from Main St. Entrance. EVSE facing Dr. Martin Luther King Jr Blvd,White Plains,NY,10601,,914-422-1392,E,,Public,24 hours daily,,,,,,3,,,Non-Networked,,200-9,41.031464,-73.769946,2021-06-07,65278,2022-05-17 02:52:23 UTC,SG,,,2014-07-16,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,$1.50 per hour,,,,,,,,,,
ELEC,Market 32,19 Centre Dr,,Plattsburgh,NY,12901,,518-562-3560,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,44.695363,-73.492162,2021-03-15,65281,2022-02-10 19:42:29 UTC,SG,,,2014-11-01,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,,
ELEC,Beacon Metro North Train Station,1 Ferry Plaza,Located off Route 9D,Beacon,NY,12508,,866-816-7584,E,,Public,24 hours daily,,,,,,4,,,EV Connect,http://evconnect.com/,200-8,41.505079,-73.983205,2020-04-08,65284,2021-03-11 23:22:17 UTC,SG,,,2018-04-01,,,,,J1772,US,,,,Public,,public,,,PAY_LOT,,,,,,,,,,,,,,,,,
ELEC,Stony Brook University,118 Administration,Located in the Admin Parking Garage - Level 3,Stony Brook,NY,11790,,631-632-2886,E,,Public - Credit card at all times,24 hours daily,A D M V,,,,,2,,,EV Connect,http://evconnect.com/,GPS,40.914818,-73.119813,2020-03-30,65285,2021-03-11 23:22:17 UTC,SG,,,2014-07-01,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,COLLEGE_CAMPUS,,,,,,,$2 per hour,,,,,,,,,,
ELEC,Port Authority Bus Terminal,625 8th Ave,,New York,NY,10018,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,200-8,40.756177,-73.990558,2020-04-08,65287,2021-03-11 23:22:17 UTC,J,,,2018-04-01,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,,,,,,,,,,,
ELEC,Bay Ridge Municipal Parking Garage,8501 5th Ave,Located on the 3rd floor,Brooklyn,NY,11209,,718-439-5699  866-816-7584,E,,Public,24 hours daily,,,,,,5,,,EV Connect,http://evconnect.com/,200-8,40.62215,-74.02565,2020-04-08,65288,2021-03-11 23:22:17 UTC,LG,,,2015-06-01,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,
ELEC,Court Square Municipal Parking Garage,45 Court Square,"Located between Court Square East and Court Square West (Anable Street), South of Jackson avenue behind court house",Queens,NY,11101,,866-816-7584,E,,Public,24 hours daily,,,,,,9,,,EV Connect,http://evconnect.com/,200-9,40.745358,-73.942642,2020-06-09,65290,2021-03-11 23:22:17 UTC,LG,,,2014-12-29,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,
ELEC,East 149th Street Municipal Parking Garage,315 E 149th St,,Bronx,NY,10451,,718-292-4523  866-816-7584,E,,Public,24 hours daily,,,,,,3,,,EV Connect,http://evconnect.com/,200-9,40.817326,-73.920914,2020-04-08,65291,2021-03-11 23:22:17 UTC,LG,,,2015-06-01,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,
ELEC,Saint George Courthouse,54 Central Ave,,Staten Island,NY,10301,,718-524-1190  866-816-7584,E,,Public,24 hours daily,,,,,,5,,,EV Connect,http://evconnect.com/,200-9,40.63947,-74.076912,2020-04-08,65296,2021-03-11 23:22:17 UTC,LG,,,2016-08-08,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,
ELEC,Jamestown Community College,525 Falconer St,,Jamestown,NY,14702,,716-338-1000,E,,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,42.114535,-79.217718,2021-05-06,65299,2021-12-06 18:36:15 UTC,LG,,,2015-10-01,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,
ELEC,Rouses Point,139 Lake St,,Rouses Point,NY,12979,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,200-9,44.991537,-73.36399,2020-04-08,65302,2021-03-11 23:22:17 UTC,LG,,,2018-04-01,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,
ELEC,Long Island Railroad - Freeport,Freeport Plaza E,Located at the North East corner of East Sunrise Highway and Henry St,Freeport,NY,11520,,866-816-7584  516-377-2300,E,,Public,24 hours daily; commuter permit required 6am-2pm,,,,,,1,,,EV Connect,http://evconnect.com/,GPS,40.656692,-73.580924,2020-04-08,65303,2021-03-11 23:22:17 UTC,LG,,,2016-05-15,,,,,J1772,US,,,,Public,,public,,,PAY_LOT,,,,,,,Free,,,,,,,,,,
ELEC,ScottTech,336 Court St,,Binghamton,NY,13904,,315-214-6065,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,42.103472,-75.892293,2021-06-07,67753,2022-02-10 19:42:29 UTC,P,,,2015-04-01,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,
ELEC,Price Chopper,1060 Madison Ave,,Albany,NY,12208,,518-438-6241,E,,Public,24 hours daily; maximum stay of 2 hours,,,,,,1,,,Non-Networked,,200-9,42.664671,-73.790463,2021-06-07,68579,2022-02-10 19:42:29 UTC,P,,,2015-05-01,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,,
ELEC,Fuccillo Nissan,3893 Route 31,,Liverpool,NY,13090,,315-944-3200,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-8,43.185219,-76.242663,2020-06-09,70451,2021-03-11 23:22:17 UTC,P,,,2014-09-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Fuccillo Nissan - Latham,976 New Loudon Rd,,Latham,NY,12110,,518-250-4380,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,42.76943,-73.754611,2020-06-09,70452,2021-03-11 23:22:17 UTC,P,,,2012-01-11,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,SUNY ONEONTA SUNY ONEONTA,24-26 Ravine Pkwy N,,Oneonta,NY,13820,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.469481,-75.065723,2022-06-01,71024,2022-06-01 02:08:49 UTC,,,,2015-11-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Saratoga Auto Museum,110 Avenue of the Pines,,Saratoga Springs,NY,12866,,518-587-1935,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,43.0573481806,-73.8047257907,2022-04-06,72698,2022-04-06 14:08:04 UTC,P,,,2016-01-25,,,,,,US,,,,Public,,public,,,MUSEUM,,,,,,,$0.25 per kWh,,,,,,,,,,
ELEC,Hampton Inn - Schenectady,450 State St,,Schenectady,NY,12305,,518-377-4500,E,,Public,24 hours daily for guests,,,,,,2,,,Non-Networked,,GPS,42.8121531,-73.9409169,2022-03-07,72907,2022-04-28 20:01:31 UTC,P,,,2014-01-01,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Hampton Inn - Albany,10 Ulenski Dr,,Albany,NY,12205,,518-438-2822,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,42.724676,-73.7954479,2021-06-07,72909,2022-02-10 19:42:29 UTC,P,,,2016-01-25,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,$0.25 per kWh,,,,,,,,,,
ELEC,Hampton Inn - British American Blvd,45 British American Blvd,,Latham,NY,12110,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,42.768177,-73.82062,2021-01-14,72918,2021-03-11 23:22:17 UTC,P,,,2014-01-01,,,,,J1772,US,,,,Public,,public,,,HOSPITAL,,,,,,,,,,,,,,,,,
ELEC,Hampton Inn - Clifton Park,620 Plank Rd,,Clifton Park,NY,12065,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,42.865495,-73.778228,2021-01-14,72921,2021-04-29 16:38:44 UTC,P,,,2016-01-25,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,$1.50 per hour,,,,,,,,,,
ELEC,Price Chopper Plaza,1395 New Scotland Rd,,Slingerlands,NY,12159,,518-478-0688,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,42.638663,-73.857186,2022-03-07,72970,2022-03-07 19:49:53 UTC,P,,,2016-01-25,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,,
ELEC,Davidson Nissan,18423 Route 11,,Watertown,NY,13601,,315-782-7700,E,,Public,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,43.932998,-75.936638,2020-06-09,74631,2021-03-11 23:22:17 UTC,P,,,2016-03-01,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Vision Nissan,2409 Rochester Rd,,Canandaigua,NY,14424,,585-393-0042,E,,Public,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,42.916433,-77.300722,2020-06-09,74632,2021-03-11 23:22:17 UTC,P,,,2016-03-01,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Rochester Institute of Technology - Lot M,1 Lomb Memorial Dr,,Rochester,NY,14623,,585-475-2074,E,,Public,24 hours daily; parking pass required,,,,,,2,,,Non-Networked,,200-9,43.08779,-77.674413,2021-05-06,75944,2022-04-28 20:01:31 UTC,P,,,2016-01-01,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,
ELEC,SUNation Solar Systems,171 Remington Blvd,,Ronkonkoma,NY,11779,,631-750-9454,E,,Public,Dusk to dawn daily,,,,,,3,,,Non-Networked,,200-9,40.79009,-73.130392,2021-05-06,78416,2022-02-10 19:42:29 UTC,P,,,2016-07-01,,,,,J1772,US,,,,Public,,public,,,UTILITY,,,,,,,Free,,,,,,,,,SOLAR,
ELEC,Meier's Creek Brewing Co,33 Rippleton Rd,Located in the parking lot,Cazenovia,NY,13035,,315-815-4022,E,,Public,24 hours daily,,,,,,3,,,Non-Networked,,200-9,42.919517,-75.86605,2021-07-14,79175,2022-02-10 19:42:29 UTC,P,,,2016-07-01,,,,,J1772,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,
ELEC,Bob Johnson Chevrolet,1271 W Ridge Rd,,Rochester,NY,14615,,855-825-9684,E,,Public,24 hours daily; for customer use only,,,,,,1,1,,Non-Networked,,200-9,43.203546,-77.661537,2021-09-10,80871,2022-02-10 19:42:29 UTC,P,,,2010-01-01,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Jim Barnard Chevrolet,7101 Buffalo Rd,,Churchville,NY,14428,,585-293-2120,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,43.099649,-77.897024,2021-05-06,81608,2022-02-10 19:42:29 UTC,P,,,2010-01-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Fairport Electric,43 Lift Bridge Ln E,Located near S Water St,Fairport,NY,14450,,585-223-9500,E,,Public,24 hours daily,,,,,,1,,,EV Connect,http://evconnect.com/,GPS,43.10187,-77.43936,2021-06-07,82260,2021-12-06 18:36:15 UTC,LG,,,2019-12-27,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,
ELEC,Davidson Ford,3690 State Route 31,Located in the front of the building,Clay,NY,13090,,315-870-7000,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,GPS,43.181259,-76.256973,2020-09-03,82355,2022-05-16 19:43:42 UTC,P,,,2017-04-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Reinstein Woods Nature Preserve,93 Honorine Dr,"Between Union & Transit Rds, off of Como Park Boulevard",Depew,NY,14043,,716-683-5959,E,,Public - Call ahead,"Sunrise to sunset daily, shut off between late November to April",,,,,2,,,,Non-Networked,,GPS,42.891613,-78.717862,2022-03-07,82545,2022-03-07 19:49:53 UTC,SG,,,2017-04-21,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,PARK,,,,,,,Free,,,,,,,,,SOLAR,
ELEC,Romeo Chevrolet,1665 Ulster Ave,,Lake Katrine,NY,12449,,845-943-4374,E,,Public,24 hours daily,,,,,,2,1,,Non-Networked,,200-9,41.980335,-73.990256,2021-05-06,85682,2022-02-10 19:42:29 UTC,P,,,2017-06-01,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Catamount Ski,78 Catamount Rd,,Hillsdale,NY,12529,,518-325-3200,E,,Public - Call ahead,10am-5:30pm daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,,1,,,Non-Networked,,200-8,42.171859,-73.477728,2022-03-07,85949,2022-03-07 19:49:53 UTC,P,,,2020-03-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,REC_SPORTS_FACILITY,,,,,,,Free,,,,,,,,,,
ELEC,Koeppel Nissan,74-15 Northern Blvd,,Jackson Heights,NY,11372,,877-505-6334,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-9,40.755072,-73.892094,2020-06-09,85969,2021-03-11 23:22:17 UTC,P,,,2017-03-01,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Maguire Nissan,716 W Genesee,,Syracuse,NY,13204,,315-802-4432,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,200-8,43.053474,-76.163547,2020-06-09,85970,2021-03-11 23:22:17 UTC,P,,,2017-03-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Honest Weight Co-op,100 Watervliet Ave,,Albany,NY,12206,,518-482-2667,E,,Public,8am-10pm daily,,,,,,2,,,Non-Networked,,200-9,42.678984,-73.782529,2022-03-07,86199,2022-03-07 19:49:53 UTC,P,,,2017-07-01,,,,,J1772,US,,,,Public,,public,,,COOP,,,,,,,Free,,,,,,,,,,
ELEC,Marbletown Community Center,3562 Main St,Located in the parking lot,Stone Ridge,NY,12484,,845-687-0800,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,41.852574,-74.139946,2022-03-07,86200,2022-03-07 19:49:53 UTC,LG,,,2017-07-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,
ELEC,City of Binghamton - Recreation Park,88 Beethoven St,,Binghamton,NY,13901,,607-772-7017,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-8,42.099763,-75.935148,2022-03-07,86715,2022-03-07 19:49:53 UTC,LG,,,2017-08-10,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,
ELEC,Prettejohn Public Parking Lot,17 Commercial St,Located behind the Livonia Inn,Livonia,NY,14487,,585-346-2010,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,42.821089,-77.668047,2022-03-07,87725,2022-03-07 19:49:53 UTC,LG,,,2017-09-13,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,
ELEC,Long Island Welcome Center,I-495 E,Between exits 51 and 52,Dix Hills,NY,11746,,631-254-0414,E,,Public,24 hours daily,,,,,,,2,,Non-Networked,,GPS,40.802658,-73.316725,2022-03-07,87914,2022-03-07 19:49:53 UTC,SG,,,2016-10-01,,,,,CHADEMO,US,,,,Public,,public,,,REST_STOP,,,,,,,Free,,,,,,,,,,
ELEC,Lakeland Park,11 Foreman St,,Cazenovia,NY,13035,,315-655-3041,E,,Public,Dawn to dusk daily,,,,,,2,,,Non-Networked,,200-8,42.929429,-75.859296,2020-03-03,88340,2022-05-17 02:22:20 UTC,LG,,,2017-10-01,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,
ELEC,North Creek Heads in Beds,191 Main St,,North Creek,NY,12853,,518-412-2821,E,,Public,10am-10pm daily; for guest use only; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,1,,,Non-Networked,,200-9,43.69475,-73.985344,2020-03-03,88498,2022-05-17 02:17:54 UTC,P,,,2017-11-15,,,,,J1772 NEMA520,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Price Chopper,3863 Route 31,,Liverpool,NY,13090,,315-622-6008,E,,Public,24 hours daily; 2 hour limit,,,,,,2,,,Non-Networked,,200-9,43.18835,-76.2455,2022-03-07,91865,2022-03-07 19:49:53 UTC,P,,,2018-01-01,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,,
ELEC,Town of Ashford,9377 Route 240,,West Valley,NY,14171,,716-942-6016,E,,Public,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,2,,,,Non-Networked,,200-9,42.406807,-78.612777,2022-03-07,92004,2022-03-07 19:49:53 UTC,LG,,,2018-02-01,,,,,NEMA520,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,
ELEC,Village of Sodus,14-16 Mill St,Enter municipal lot from Main or Gaylord Streets,Sodus,NY,14551,,315-483-9821,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,43.235555,-77.061621,2022-03-07,92116,2022-03-07 19:49:53 UTC,LG,,,2017-08-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,
ELEC,Fairport North - Main Parking,80 N Main St,Rear of Public Parking Lot,Fairport,NY,14450,,585-223-9500,E,,Public,24 hours daily,,,,,,6,,,EV Connect,http://evconnect.com/,GPS,43.104278,-77.440851,2021-06-07,94576,2021-12-06 18:36:15 UTC,LG,,,2019-12-27,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,
ELEC,Calspan Corp Flight Research Center,2041 Niagara Falls Blvd,,Niagara Falls,NY,14034,,866-816-7584,E,,Public,Office business hours; for employee and guest use only,,,,,,2,,,EV Connect,http://evconnect.com/,200-8,43.09971,-78.939097,2020-04-08,94826,2022-04-28 20:01:31 UTC,P,,,2014-07-07,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,
ELEC,Town of Dickinson,531 Old Front St,,Binghamton,NY,13905,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,200-9,42.11978,-75.912473,2020-04-08,94828,2021-03-11 23:22:17 UTC,LG,,,2017-07-12,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,,
ELEC,Metro North Train Station - Southeast,4 Independent Way,,Brewster,NY,10590,,866-816-7584,E,,Public,24 hours daily,,,,,,4,,,EV Connect,http://evconnect.com/,200-9,41.416405,-73.624373,2020-04-08,94829,2021-03-11 23:22:17 UTC,P,,,2015-04-23,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,
ELEC,Parking Garage,2478 Jerome Ave,,Bronx,NY,10468,,866-816-7584,E,,Public,Garage business hours,,,,,,1,,,EV Connect,http://evconnect.com/,200-8,40.863131,-73.900529,2021-08-04,94830,2021-12-06 18:36:15 UTC,P,,,2015-01-08,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,
ELEC,Parking Garage,59 Paidge Ave,,Brooklyn,NY,11222,,866-816-7584,E,,Public,Garage business hours,,,,,,10,,,EV Connect,http://evconnect.com/,200-9,40.737171,-73.949257,2020-04-08,94831,2021-03-11 23:22:17 UTC,P,,,2016-06-24,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,
